12DGR160tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:0)
12DGR161tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:1)
12DGR180tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:0)
12DGR181tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:1)
12dgr2_ST	Membrane 1-2-diacylglycerol composition based on http://www.biomedcentral.com/1752-0509/3/38
12DGRter	12dgr LM transport
12DGRtm	12dgr LM transport
12DHCHOLabc	12-Dehydrocholic acid ABC bile acid transporter
12DHCHOLt	12-Dehydrocholic acid transport via bicarbonate countertransport
12DHCHOLt2	12-Dehydrocholic acid transport via sodium cotransport
12HARACHDte	Transport of 12 Hydroxy Arachidonic Acid, Extracellular Space, Active Transport
12HARACHDtr	Transport of 12 Hydroxy Arachidonic Acid, Endoplasmatic Reticulum, Active Transport
12HPETATP	Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by FATP
12HPETUPKt	Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by Diffusion
12HTACRhr	Oxidation of tacrolimus in hepatocytes
12HTACRitr	12HTACRitr
12HTACRtep	Exit of 12-hydroxy tacrolimus into portal blood
12HTACRtu	Efflux of 12-hydroxy tacrolimus into intestinal lumen by ABC transporter
12M3HTDH	12-methyl-3-hydroxy-tetra-decanoyl-ACP hydro-lyase 
12M3HTHL	12-methyl-3-hydroxy-tridecanoyl-ACP hydro-lyase 
12M3OXOT	12-methyl-3-oxo-tridecanoyl-ACP NADP oxidoreductase 
12M3TDA	12-methyl-3-oxo-tetra-decanoyl-ACP NADP oxidoreductase 
12MGDG160	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C16 0)
12MGDG161	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C16 1)
12MGDG180	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 0)
12MGDG181	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 1)
12MGDG181_9	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 1)
12MGDG182_9_12	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 2)
12MGDG183_6_9_12	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 3)
12MGDG183_9_12_15	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 3)
12MGDG184_6_9_12_15	UDPglucose:1,2-diacylglycerol 3-beta-D-glucosyltransferase (n-C18 4)
12MTACPM	12-methyl-tridecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 
12MTT2E	12-methyl-trans-tridec-2-enoyl-ACP NAD oxidoreductase A-specific 
12PPDRDH	 R Propane 1 2 diol dehydratase
12PPDRte	Assumed Passive Diffusion into Extracellular Space
12PPDRtex	(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)
12PPDRtpp	(R)-Propane-1,2-diol facilitated transport (periplasm)
12PPDStex	(S)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)
12PPDStpp	(S)-Propane-1,2-diol facilitated transport (periplasm)
12PPDt	S-Propane-1,2-diol facilitated transport
12TTACA	12-methyl-trans-tetra-dec-2-enoyl-ACP NAD oxidoreductase A-specific 
13_CIS_RETNte	Transport of 13-Cis-Retinoate
1331TAALThr	Demethylation of 13-O-desmethyl-tacrolimus to 13,31-O-Didesmethyl-tacrolimus in hepatocytes
1331TACRhr	Demethylation of 31-O-desmethyl-tacrolimus to 13,31-O-Didesmethyl-tacrolimus in hepatocytes
1331TACRteb	Efflux of 13,31-O-Didesmethyl-tacrolimus into bile
1331TACRtev	Exit of 13,31-O-Didesmethyl-tacrolimus into hepatic vein
13BGH	Endo 1 3 beta glucan glucohydrase
13BGHe	Exo 1 3 beta glucan glucohydrase
13DAMPPabcpp	1 3 diaminopromane transport via ABC system  periplasm 
13DAMPPOX	1,3-Diaminopropane:oxygen oxidoreductase (deaminating)
13DAMPPte	Facilitated Diffusion Through Uniport Octs Transporters into Extracellular Space
13DAMPPtex	1 3 Diaminopropane transport via diffusion  extracellular to periplasm 
13DMThr	Demthylation of tacrolimus to 13-O-desmethyl tacrolimus in hepatocytes
13DMTitr	13DMTitr
13DMTtep	Exit of 13-O-desmethyl tacrolimus into portal blood
13DMTtu	Efflux of 13-O-desmethyl tacrolimus into intestinal lumen by ABC transporter
13DPGtg	Cytoplasm2glycosome,13dpg
13GS	1 3 beta glucan synthase
13HODEOR	13-HODE:NAD oxidoreductase
13HPODEDH	13-HPODE dehydratase
13HTACRitr	13HTACRitr
13M3HTDAHL	13-methyl-3-hydroxy-tetra-decanoyl-ACP hydro-lyase 
13M3OTDAO	13-methyl-3-oxo-tetra-decanoyl-ACP NADP oxidoreductase 
13MTDAM	13-methyl-tetra-decanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating 
13MTTDAO	13-methyl-trans-tetra-dec-2-enoyl-ACP NAD oxidoreductase A-specific 
13PPDH	1,3-propanediol dehydrogenase
13PPDH2	1,3-propanediol dehydrogenase
13PPDH2_1	1,3-propanediol dehydrogenase
13PPDtex	1,3-propanediol transporter via diffusion (extracellular to periplasm)
13PPDtpp	1,3-propanediol transporter (facilitated diffusion, periplasm)
14DENLIPIDAt1ex	 diphosphoethanolamine lipid IVa transport via vector periplasm to extracellular
14DENLIPIDAt2ex	 diphosphoethanolamine lipid IVa transport via vector periplasm to extracellular
14GLUCANabcpp	1,4-alpha-D-glucan transport via ABC system (periplasm)
14GLUCANtexi	1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible
14HMDZALThr	Oxidation of 4-OH-midazolam to 1,4-Dihydroxy-midazolam in hepatocytes
14HMDZhr	Oxidation of 1-OH-midazolam to 1,4-Dihydroxy-midazolam in hepatocytes
14HMDZitr	14HMDZitr
14M3HDEC	14-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase 
14M3HPAHL	14-methyl-3-hydroxy-pentadecanoyl-ACP hydro-lyase 
14M3OHO	14-methyl-3-oxo-hexa-decanoyl-ACP NADP oxidoreductase 
14M3OP	14-methyl-3-oxo-pentadecanoyl-ACP NADP oxidoreductase 
14MDZtev	Efflux of 1,4-Dihydroxy-midazolam into hepatic vein
14MHDAAD	14-methyl-hexa-decanoyl-ACP C-acyltransferase decarboxylating
14MTACPM	14-methyl-tridecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase 
14MTHEAO	14-methyl-trans-hexa-dec-2-enoyl-ACP NAD oxidoreductase A-specific 
14MTP2EA	14-methyl-trans-pentadec-2-enoyl-ACP NAD oxidoreductase A-specific 
1513DTACRhr	Demthylation of 13-O-desmethyl tacrolimus to 13,15-O-didesmethyl tacrolimus in hepatocytes
1513DTALThr	Demthylation of 15-O-desmethyl tacrolimus to 13,15-O-didesmethyl tacrolimus in hepatocytes
1513TACRitr	1513TACRitr
1513TACRtep	Exit of 13,15-O-didesmethyl tacrolimus into portal blood
1513TACRtu	Efflux of 13,15-O-didesmethyl tacrolimus into intestinal lumen by ABC transporter
1531TACRhr	Demethylation of 15-O-desmethyl tacrolimus to 15, 31-O-Didesmethyl-tacrolimus in hepatocytes
1531TACRitr	1531TACRitr
1531TACRteb	Efflux of 15, 31-O-Didesmethyl-tacrolimus into bile
1531TACRtev	Exit of 15, 31-O-Didesmethyl-tacrolimus into hepatic vein
1531TALThr	Demethylation of 31-O-desmethyl tacrolimus to 15, 31-O-Didesmethyl-tacrolimus in hepatocytes
15DAPabcpp	Cadaverine transport via ABC system  periplasm 
15DMThr	Demethylation of tacrolimus to 15-O-desmethyl tacrolimus in hepatocytes
15DMTitr	15DMTitr
15DMTtep	Exit of 15-O-desmethyl tacrolimus into portal blood
15DMTtu	Efflux of 15-O-desmethyl tacrolimus into intestinal lumen by ABC transporter
15HPETATP	Transport of 15(S)-HPETE, Active Transport
15HPETUPKt	Transport of 15(S)-HPETE, Diffusion
15KPROSTGF2c	Formation of 15-Keto-Prostaglandin F2A
15KPROSTGF2t	Transport of 15-Keto-Prostaglandin F2A, Lactate Antiport
15M3HEXDA	15-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase 
15M3OHAO	15-methyl-3-oxo-hexa-decanoyl-ACP NADP oxidoreductase 
15MHDAAD	15-methyl-hexa-decanoyl-ACP C-acyltransferase decarboxylating
15MTHACP	15-methyl-trans-hexa-dec-2-enoyl-ACP NAD oxidoreductase A-specific 
16GS	1 6 beta glucan synthase
16M3HDEC	16-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase
16M3HPAHL	16-methyl-3-hydroxy-pentadecanoyl-ACP hydro-lyase
16M3OHO	16-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase
16M3OP	16-methyl-3-oxo-pentadecanoyl-ACP NADP oxidoreductase
16MTHEAO	16-methyl-trans-hexa-dec-2-enoyl-ACP NAD
16MTP2EA	14-methyl-trans-pentadec-2-enoyl-ACP NAD oxidoreductase A-specifi
17AHPRGNLONEte	Transport of 17Alpha-Hydroxypregnenolone, Extracellular
17AHPRGSTRNte	Transport of 17Alpha-Hydroxyprogesterone, Extracellular
17M3HDEC	17-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase
17M3OHO	17-methyl-3-hydroxy-hexa-decanoyl-ACP hydro-lyase
17MTHEAO	17-methyl-trans-hexa-dec-2-enoyl-ACP NAD
18HARACHDte	Transport of 18 Hydroxy Arachidonic Acid, Extracellular Space, Active Transport
18HARACHDtr	Transport of 18 Hydroxy Arachidonic Acid, Endoplasmatic Reticulum, Active Transport
1a_24_25VITD2Hm	1-alpha-Vitamin D-24,25-hydroxylase (D2)
1a_24_25VITD3Hm	1-alpha-Vitamin D-24,25-hydroxylase (D3)
1a_25VITD2Hm	1-alpha,24R,25-Vitamin D-hydroxylase (D2)
1a_25VITD3Hm	1-alpha,24R,25-Vitamin D-hydroxylase (D3)
1A25DHVITD3te	Transport As Vitamin D
1a25DHVITD3TRn	Tanslocation of 1-alpha,25-Dihydroxyvitamin D3 to nucleus
1A25HVITD2t	1A25HVITD2t
1A25HVITD2tm	1A25HVITD2tm
1ACPCth	1-Aminocyclopropane-1-carboxylate transport, chloroplast
1ACPCtm	1-Aminocyclopropane-1-carboxylate transport, mitochondria
1AGPEAT1801819Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:0/18:1(9Z))
1AGPEAT1801829Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:0/18:2(9Z,12Z))
1AGPEAT1801835Z9Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:0/18:3(5Z,12Z,15Z))
1AGPEAT1801845Z9Z12Z15Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:0/18:4(5Z,9Z,12Z,15Z))
1AGPEAT18111Z1819Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(11Z)/18:1(9Z))
1AGPEAT18111Z1829Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(11Z)/18:2(9Z,12Z))
1AGPEAT18111Z1835Z9Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(11Z)/18:3(5Z,12Z,15Z))
1AGPEAT18111Z1845Z9Z12Z15Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(11Z)/18:4(5Z,9Z,12Z,15Z))
1AGPEAT1819Z1819Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(9Z)/18:1(9Z))
1AGPEAT1819Z1829Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(9Z)/18:2(9Z,12Z))
1AGPEAT1819Z1835Z9Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(9Z)/18:3(5Z,12Z,15Z))
1AGPEAT1819Z1845Z9Z12Z15Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:1(9Z)/18:4(5Z,9Z,12Z,15Z))
1AGPEAT1829Z12Z1835Z9Z12Z	1-acylglycerophosphoethanolamine O-acyltransferase (18:2(9Z,12Z)/18:3(5Z,12Z,15Z))
1HIBUP_SGLUhep	Glucuronidation of 1-hydroxy ibuprofen
1HIBUP_Sitr	1HIBUP Sitr
1HIBUP_Sthv	Release of 1-hydroxy-ibuprofen into hepatic vein
1HIBUPGLUC_Sthv	Release of 1-hydroxy S-ibuprofen-glucuronide into hepatic vein
1HIBUPGLUitr	1HIBUPGLUitr
1HMDGLUChr	Glucuronidation of 1-OH-midazolam in enterocytes
1HMDGLUCitr	1HMDGLUCitr
1HMDZGLUChc	Uptake of 1-OH-midazolam-glucuronide into hepatocytes
1MNCAMt	Transport of 1-Methylnicotinamide
1MNCAMti	N1-Methylnicotinamide transport
1OHMDZhr	Oxidation of midazolam to 1-OH-midazolam in hepatocytes
1OHMDZitr	1OHMDZitr
1OHMDZtep	Efflux of 1-OH-midazolam into portal blood
1P2CBXLCYCL	1 Pyrroline 2 carboxylate cyclation
1P2CBXLR	Delta1 piperideine 2 carboxylate reductase
1PPDCRc	L PipecolateNADP 2 oxidoreductase
1PPDCRp	Delta1-piperideine-2-carboxylate reductase, perixosomal
1PPDCRp_1	Delta1-piperideine-2-carboxylate reductase,perixosomal
1PQQS	Pyrroloquinoline quinone biosynthesis  1pqq 
1PY4h3cAH	1 Pyrroline 4 hydroxy 2 carboxylate aminohydrolase  decyclizing 
21HPRGNLONE	Formation of 21-Hydroxypregnenolone
21HPRGNLONEt1	Transport of 21-Hydroxypregnenolone, Active Transport
21HPRGNLONEt2	Transport of 21-Hydroxypregnenolone, Diffusion
23CAMPtex	23cAMP transport via diffusion (extracellular to periplasm)
23CAPPD	ADP ribose 2 3 cyclic phosphodiesterase
23CCMPtex	23cCMP transport via diffusion (extracellular to periplasm)
23CGMPtex	23cGMP transport via diffusion (extracellular to periplasm)
23CN2P1	2  3  cyclic nucleotide 2  phosphodiesterase  2  3  cyclc AMP 
23CN2P2	2  3  cyclic nucleotide 2  phosphodiesterase  2  3  cyclic UMP 
23CN2P3	2  3  cyclic nucleotide 2  phosphodiesterase  2  3  cyclic CMP 
23CN2P4	2  3  cyclic nucleotide 2  phosphodiesterase  2  3   cyclic GMP 
23CTI1	Decenyl coa cis trans isomerization  cis dec 3 enoyl CoA 
23CTI2	Dodecenyl coa cis trans isomerization  cis dodec 3 enoyl CoA 
23CTI3	Cis trans isomerization  cis trans isomerization  3Z 6Z dodec dienoyl CoA 
23CUMPtex	23cUMP transport via diffusion (extracellular to periplasm)
23DAPPAt2pp	2,3-diaminopropionate transport in via proton symport
23DAPPAtex	2,3-diaminopropionate transport via diffusion
23dhbt4pp	2-3-Dihydroxybenzoate transport via proton symport periplasm 
23dhbtex	2-3-Dihydroxybenzoate transport via diffusion extracellular to periplasm 
23DHMBth	2,3-Dihydroxy-3-methylbutanoate transport, chloroplast
23DHMBtm	2,3-Dihydroxy-3-methylbutanoate transport, mitochondria
23DHMPth	2,3-Dihydroxy-3-methylpentanoate transport, chloroplast
23DK5MPPISO	2;3-diketo-5-methylthiopentyl-1-phosphate enolase
23DOGULNt4pp	Na+/ 2,3-Dioxo-L-gulonate symport (periplasm)
23PDE2pp	2',3'-cyclic-nucleotide phosphodiesterase (UMP) (periplasm)
23PDE4pp	2',3'-cyclic-nucleotide phosphodiesterase (CMP) (periplasm)
23PDE7pp	2',3'-cyclic-nucleotide phosphodiesterase (AMP) (periplasm)
23PDE9pp	2',3'-cyclic-nucleotide phosphodiesterase (GMP) (periplasm)
24_25DHVITD2t	24,25-Dihydroxyvitamin D2 transport from cytoplasm
24_25DHVITD2tm	24,25-Dihydroxyvitamin D2 transport from mitochondria
24_25DHVITD3t	24,25-Dihydroxyvitamin D3 transport from cytoplasm
24_25DHVITD3tm	24,25-Dihydroxyvitamin D3 transport from mitochondria
24_25VITD2Hm	24R-Vitamin D-25-hydroxylase (D2)
24_25VITD3Hm	24R-Vitamin D-25-hydroxylase (D3)
24DECOAR	2 4 dienoyl CoA reductase
24NPHte	Xenobiotic transport
25DKGLCNt2rpp	2 5 diketo D gluconate transport via proton symport  reversible  periplasm 
25DKGLCNtex	2 5 diketo D gluconate transport via diffusion  extracellular to periplasm 
25HVITD2t	25-hydroxyvitamin D2 transport from cytoplasm
25HVITD2tin	25-hydroxyvitamin D2 transport in cytoplasm
25HVITD2tin_m	25-hydroxyvitamin D2 transport in mitochondria
25HVITD2tm	25-hydroxyvitamin D2 transport from mitochondria
25HVITD3c	1-alpha hydroxylation of 25-hydroxy vitamin D
25HVITD3t	25-hydroxyvitamin D3 transport from cytoplasm
25HVITD3tin	25-hydroxyvitamin D3 transport in cytoplasm
25HVITD3tin_m	25-hydroxyvitamin D3 transport in mitochondria
25HVITD3tm	25-hydroxyvitamin D3 transport from mitochondria
25VITD2Hm	1-alpha-Vitamin D-25-hydroxylase (D2)
25VITD3Hm	1-alpha-Vitamin D-25-hydroxylase (D3)
26DAHtex	Meso-2,6-Diaminoheptanedioate transport via diffusion (extracellular to periplasm)
26DPAi	Dipicolinate synthase
2A4H6ET	2-Amino-4-hydroxy-6-erythro-1 2 3-trihydroxypropyl 
2AACLPGT160	2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160 
2AACLPGT161	2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160 
2AACLPGT180	2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160 
2AACLPGT181	2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160 
2AACLPPEAT160	2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160 
2AACLPPEAT161	2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160 
2AACLPPEAT180	2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160 
2AACLPPEAT181	2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160 
2ACLMM	2-Acetolactate methylmutase 
2AGPA120tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C12:0) transporter via facilitated diffusion (periplasm)
2AGPA140tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C14:0) transporter via facilitated diffusion (periplasm)
2AGPA141tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C14:1) transporter via facilitated diffusion (periplasm)
2AGPA160tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C16:0) transporter via facilitated diffusion (periplasm)
2AGPA161tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C16:1) transporter via facilitated diffusion (periplasm)
2AGPA180tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C18:0) transporter via facilitated diffusion (periplasm)
2AGPA181tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C18:1) transporter via facilitated diffusion (periplasm)
2AGPE120tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0) transporter via facilitated diffusion (periplasm)
2AGPE140tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0) transporter via facilitated diffusion (periplasm)
2AGPE141tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1) transporter via facilitated diffusion (periplasm)
2AGPE160tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) transporter via facilitated diffusion (periplasm)
2AGPE161tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) transporter via facilitated diffusion (periplasm)
2AGPE180tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) transporter via facilitated diffusion (periplasm)
2AGPE181tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1) transporter via facilitated diffusion (periplasm)
2AGPEAT120	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C12:0)
2AGPEAT140	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:0)
2AGPEAT141	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:1)
2AGPEAT160	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:0)
2AGPEAT161	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:1)
2AGPEAT180	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:0)
2AGPEAT181	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:1)
2AGPG120tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) transporter via facilitated diffusion (periplasm)
2AGPG140tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) transporter via facilitated diffusion (periplasm)
2AGPG141tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) transporter via facilitated diffusion (periplasm)
2AGPG160tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) transporter via facilitated diffusion (periplasm)
2AGPG161tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1) transporter via facilitated diffusion (periplasm)
2AGPG180tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) transporter via facilitated diffusion (periplasm)
2AGPG181tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) transporter via facilitated diffusion (periplasm)
2AGPGAT120	2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0)
2AGPGAT140	2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0)
2AGPGAT141	2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1)
2AGPGAT160	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0)
2AGPGAT161	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1)
2AGPGAT180	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0)
2AGPGAT181	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1)
2AMACHYD	2-Aminoacrylate hydrolysis
2AMACSULT	2-Aminoacrylate sulfotransferase
2AMADPTm	L-2-aminoadipate shuttle (cytosol/mitochondria)
2AOBUTtm	2AOBUTtm
2DDA7Ptm	2 Dehydro 3 deoxy D arabino heptonate7 phohsphate mitochondrial transport via diffusion
2DDARAA	2-dehydro-3-deoxy-D-arabinonate Aldolase
2DGLCNRx	2-dehydro-D-gluconate reductase (NADH)
2DGLCNRy	2-dehydro-D-gluconate reductase (NADPH)
2DGLCptspp	2-Deoxy-D-glucose transport via PEP:Pyr PTS (periplasm)
2DGLCtex	2-Deoxy-D-glucose transport via diffusion (extracellular)
2DGULRGx	2-Dehydro-L-gulonate reductase to gluconate (NADH)
2DGULRGy	2-Dehydro-L-gulonate reductase to gluconate (NADPH)
2DGULRx	2-dehydro-L-gulonate reductase (NADH)
2DGULRy	2-dehydro-L-gulonate reductase (NADPH)
2DHGLCK	Dehydrogluconokinase
2DHGLCNkt_tpp	2 ketogluconate transporter
2DHGLCNtex	Ketogluconate transport via diffusion  extracellular to periplasm 
2DHPACCOAH	 dihydrophenylacetyl CoA Hydratase
2DHPFALDL	2-dehydropantoate formaldehyde-lyase (3-methyl-2-oxobutanoate-forming)
2DHPtm	2 Dehydropantoate mitochondrial transport
2DHPtn	2-Dehydropantoate transport, nucleus
2DOXG6PP	2 deoxyglucose 6 phosphatase
2DR1PP	2-deoxy-D-ribose 1-phosphate phosphorylase
2H3MBDH	2 hydroxy 3 methylbutanoate dehydrogenase
2H3MBt	2 hydroxy 3 methylbutanoate transport
2H3MPDH	2 hydroxy 3 methylpentanoate dehydrogenase
2H3MPt	2 hydroxy 3 methylpentanoate transport
2H3MVc	Formation of 2-Hydroxy-3-Methyl-Valerate
2H3MVte	Transport of 2-Hydroxy-3-Methyl-Valerate
2HATVACIDGLUChr	Glucuronidation of 2-hydroxy-atorvastatin-acid in hepatocytes
2HATVACIDGLUCitr	2HATVACIDGLUCitr
2HATVACIDGLUCteb	Efflux of 2-hydroxy-atorvastatin-acyl-glucuronide into bile
2HATVACIDhc	Conversion of 2-hydroxy-atorvastatin-lactone to its acid form in hepatocytes
2HATVACIDitr	2HATVACIDitr
2HATVACIDOXDhc	Oxidation of atorvastatin acid to 2-hydroxy-atorvastatin-acid in hepatocytes
2HATVACIDteb	Efflux of 2-hydroxy-atorvastatin-acid into bile
2HATVACIDtep	Efflux of 2-hydroxy-atorvastatin-acid into portal blood
2HATVACIDthc	Uptake of 2-hydroxy-atorvastatin-acid into hepatocytes
2HATVLACGLUChr	Glucuronidation of 2-hydroxy-atorvastatin-lactone in hepatocytes
2HATVLACGLUCitr	2HATVLACGLUCitr
2HATVLACGLUCteb	Efflux of 2-hydroxy-atorvastatin-lactone-glucuronide into bile
2HATVLAChc	Conversion of 2-hydroxy-atorvastatin-acid to its lactone form in hepatocytes
2HATVLACOXDhc	Oxidation of atorvastatin lactone to 2-hydroxy-atorvastatin-lactone in hepatocytes
2HATVLACteb	Efflux of 2-hydroxy-atorvastatin-lactone into bile
2HATVLACtep	Efflux of 2-hydroxy-atorvastatin-lactone into portal blood
2HATVLACthc	Uptake of 2-hydroxy-atorvastatin-lactone into hepatocytes
2HBO	2 HydroxybutyrateNAD oxidoreductase
2HBt2	2 hydroxybutyrate cotransport with proton
2HCO3_NAt	Bicarbonate transport (Na/HCO3 1:2 cotransport)
2HESR	2-hydroxyethyldisulfide reductase
2HH24DDH	2hh24dd hydratase
2HH24DDH1	2hh24dd hydratase
